Sales_organisation_cd,APPLE_ID,CUST_ID,Legal Name,price_grp_cd,AUTH_DESCRIPTION,Billing_Block_Cd,Order_Block_Cd,Delivery_Block_Cd,Posting_Block_Cd,Sales_Block_Cd,Marked_For_Delete_Ind,Acct_Status_Cd
1510,2035976,1232544,"""SHENZHENSHI BENXIONG SHUMA KEJI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2036055,1232554,"""QIANNANZHOU LIHUA KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2036055,1232556,"""QIANNANZHOU LIHUA KEJI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2036109,1233010,"""LINFENSHI YAODUQU WANGXUNTONG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2036109,1233012,"""LINFENSHI YAODUQU WANGXUNTONG""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2036119,1232534,"""BAOYINGXIAN ZHANGJIANLI TONGXUN""",RB,,,ZB,91,,,N,ACTIVE
1510,2036119,1232536,"""BAOYINGXIAN ZHANGJIANLI TONGXUN""",,,,,91,,,N,ACTIVE
1510,2037327,1232550,"""SHOUGUANGSHI DEXIN TONGXUN SHEBEI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037327,1232552,"""SHOUGUANGSHI DEXIN TONGXUN SHEBEI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2037343,1237539,"""QING'AN XINSHIDAI TONGXUN SHEBEI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037343,1237541,"""QING'AN XINSHIDAI TONGXUN SHEBEI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2037353,1233014,"""SHENYANG MINGJING DIANZI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037353,1233016,"""SHENYANG MINGJING DIANZI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2037398,1232774,"""TANGSHAN YUYANGTONG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037398,1232776,"""TANGSHAN YUYANGTONG SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2037784,1233260,"""DENGFENG YITONG SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037784,1233262,"""DENGFENG YITONG SHANGMAO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2037822,1233458,"""XINFENG HUATONG SHOUJI CHAOSHI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037822,1233460,"""XINFENG HUATONG SHOUJI CHAOSHI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2037835,1233026,"""ZHALUTEQI LUBEIZHEN XINDA""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2037835,1233028,"""ZHALUTEQI LUBEIZHEN XINDA""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2038750,1235492,"""SHANGHAI JIAHU TONGXIN SHEBEI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2038750,1235494,"""SHANGHAI JIAHU TONGXIN SHEBEI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2039204,1234042,"""XINMISHI SHIQU CHENGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2039204,1234044,"""XINMISHI SHIQU CHENGXIN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2042392,1234617,"""SHAANXI DINGXINRUN KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2042392,1234619,"""SHAANXI DINGXINRUN KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2042407,1241192,"""SICHUAN CHIXINWEI KEJI YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2042407,1241194,"""SICHUAN CHIXINWEI KEJI YOUXIAN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2050801,1238587,"""QUANJIAO LIANSHENG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2050801,1238589,"""QUANJIAO LIANSHENG SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2050829,1239318,"""NING'ER TIANSHENG TONGXIN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2050829,1239320,"""NING'ER TIANSHENG TONGXIN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2050947,1242140,"""WUWEI LINGYU SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2050947,1242142,"""WUWEI LINGYU SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2051090,1240054,"""PUXIAN KEFENGLING TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2051090,1240056,"""PUXIAN KEFENGLING TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2056003,1239842,"""GUANGZHOU MINRUI TONGXUN JISHU""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2056003,1239844,"""GUANGZHOU MINRUI TONGXUN JISHU""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2056078,1239555,"""JIAXIAN HONGJIE DIANZI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2056078,1239557,"""JIAXIAN HONGJIE DIANZI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2056413,1239551,"""YINGDESHI XINXIONGXIN TONGXIN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2056413,1239553,"""YINGDESHI XINXIONGXIN TONGXIN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2057657,1239547,"""PUNINGSHI JIAQIHENG TONGXIN QICAI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2057657,1239549,"""PUNINGSHI JIAQIHENG TONGXIN QICAI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2057685,1240058,"""HUAI'ANSHI NUOSHIDA SHANGMAO""",RB,,,ZB,91,,,N,ACTIVE
1510,2057685,1240060,"""HUAI'ANSHI NUOSHIDA SHANGMAO""",,,,,91,,,N,ACTIVE
1510,2057701,1239846,"""JIANGSU GANGLONG SHUMA KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2057701,1239848,"""JIANGSU GANGLONG SHUMA KEJI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2059627,1242132,"""FUSHUN KAITUO TONGXIN SHEBEI""",RB,,,ZB,91,,,N,INACTIVE
1510,2059627,1242134,"""FUSHUN KAITUO TONGXIN SHEBEI""",,,,,91,,,N,ACTIVE
1510,2059637,1240292,"""JIAOZUOSHI TIANCHENG SHIDAI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2059637,1240294,"""JIAOZUOSHI TIANCHENG SHIDAI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2059682,1240288,"""HUIZHOUSHI DAFU KEJI""",RB,,,ZB,91,,,N,INACTIVE
1510,2059682,1240290,"""HUIZHOUSHI DAFU KEJI""",,,,,91,,,N,ACTIVE
1510,2059744,1240429,"""LIANYUNGANGSHI QIANYI TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2059744,1240431,"""LIANYUNGANGSHI QIANYI TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2059754,1240437,"""CHANGZHOUSHI TONGFENG TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2059754,1240439,"""CHANGZHOUSHI TONGFENG TONGXIN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2059773,1240050,"""BEIJING BOYUAN TIANLI KEJI FAZHAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2059773,1240052,"""BEIJING BOYUAN TIANLI KEJI FAZHAN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060004,1240663,"""TANGSHANSHI ZONGLIANG YIZHILONG""",RB,,,ZB,91,,,N,ACTIVE
1510,2060004,1240665,"""TANGSHANSHI ZONGLIANG YIZHILONG""",,,,,91,,,N,ACTIVE
1510,2060011,1240433,"""YANBIAN JIEXIN TONGXUN QICAI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2060011,1240435,"""YANBIAN JIEXIN TONGXUN QICAI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060075,1240300,"""WENZHOU ZHIDAXIN TONGXIN FUWU""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2060075,1240302,"""WENZHOU ZHIDAXIN TONGXIN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060385,1240296,"""BEIJING HUATONG ANXIN KEJI""",P9,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060385,1240298,"""BEIJING HUATONG ANXIN KEJI""",,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060385,1266326,"""BEIJING HUATONG ANXIN KEJI""",P9,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060773,1240898,"""TIANJIN LIANXUNTONG SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2060773,1240900,"""TIANJIN LIANXUNTONG SHANGMAO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060813,1240659,"""JIANGXI QUANMEI DIANQI YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2060813,1240661,"""JIANGXI QUANMEI DIANQI YOUXIAN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060823,1240667,"""LICHUANSHI XUNFEI KEJI YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2060823,1240669,"""LICHUANSHI XUNFEI KEJI YOUXIAN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2060873,1240671,"""GUIZHOU BAIRUIXING SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2060873,1240673,"""GUIZHOU BAIRUIXING SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2062295,1241608,"""NANJING TIANYU JUZHI WANGLUO KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2062295,1241610,"""NANJING TIANYU JUZHI WANGLUO KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2063256,1241309,"""GANSU HENGYAO DIANZI SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2063256,1241311,"""GANSU HENGYAO DIANZI SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2063263,1242719,"""HANGZHOU FEITU KEJI YOUXIAN GONGSI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2063263,1242721,"""HANGZHOU FEITU KEJI YOUXIAN GONGSI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2063270,1241875,"""LIXIAN XIANGZI TONGXUN MENSHIBU""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2063270,1241877,"""LIXIAN XIANGZI TONGXUN MENSHIBU""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2063292,1241188,"""ZHEJIANG SHISHUO XINXI KEJI""",RB,,,ZB,91,,,N,INACTIVE
1510,2063292,1241190,"""ZHEJIANG SHISHUO XINXI KEJI""",,,,,91,,,N,ACTIVE
1510,2063340,1242723,"""SHENZHENSHI ZHAOLIFENG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2063340,1242725,"""SHENZHENSHI ZHAOLIFENG SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2063373,1241871,"""CANGZHOU XUANYU SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2063373,1241873,"""CANGZHOU XUANYU SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2064236,1241859,"""DONGFENGXIAN LIUJIN TONGXIN""",RB,,,ZB,91,,,N,INACTIVE
1510,2064236,1241861,"""DONGFENGXIAN LIUJIN TONGXIN""",,,,,91,,,N,ACTIVE
1510,2064259,1244581,"""SHANGHAI DONGFANGWANG GUFEN""",P9,,,ZB,91,,,N,ACTIVE
1510,2064259,1244583,"""SHANGHAI DONGFANGWANG GUFEN""",,,,,91,,,N,ACTIVE
1510,2064270,1241867,"""LIJIANG HAIBO SHANGMAO""",RB,,,ZB,91,,,N,ACTIVE
1510,2064270,1241869,"""LIJIANG HAIBO SHANGMAO""",,,,,91,,,N,ACTIVE
1510,2064362,1242186,"""LIAOYUANSHI TIANTIAN SHOUJI""",RB,,,ZB,91,,,N,INACTIVE
1510,2064362,1242188,"""LIAOYUANSHI TIANTIAN SHOUJI""",,,,,91,,,N,ACTIVE
1510,2064626,1241863,"""HUNCHUNSHI LIMIN TONGXUN QICAI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2064626,1241865,"""HUNCHUNSHI LIMIN TONGXUN QICAI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2065592,1242390,"""CHONGQING XINMUXI DIANZI KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2065592,1242392,"""CHONGQING XINMUXI DIANZI KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2065603,1242711,"""XINCAI XIYAHE MEIJIAHE SHANGYE""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2065603,1242713,"""XINCAI XIYAHE MEIJIAHE SHANGYE""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066064,1242394,"""GUIZHOU DIANZAN JIUJI SHUMA""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066064,1242396,"""GUIZHOU DIANZAN JIUJI SHUMA""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066074,1245084,"""TAIYUANSHI CHAOLIDA KEMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066074,1245086,"""TAIYUANSHI CHAOLIDA KEMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066092,1242715,"""YUXISHI HENGXUN SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066092,1242717,"""YUXISHI HENGXUN SHANGMAO""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066415,1242735,"""YINGKOU BEICHEN QIKEXING""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066415,1242737,"""YINGKOU BEICHEN QIKEXING""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066425,1242739,"""QIANWEI TIANLANG TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066425,1242741,"""QIANWEI TIANLANG TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066457,1243491,"""LANXISHI GUANGHAN TONGXUN""",RB,,,ZB,91,,,N,ACTIVE
1510,2066457,1243493,"""LANXISHI GUANGHAN TONGXUN""",,,,,91,,,N,ACTIVE
1510,2066461,1242728,"""BAISESHI JIARUI KEJI YOUXIAN GONGSI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066461,1242732,"""BAISESHI JIARUI KEJI YOUXIAN GONGSI""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2066471,1243503,"""LONGKOUSHI LONGGANG ZHUOYUE""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2066471,1243505,"""LONGKOUSHI LONGGANG ZHUOYUE""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2067080,1243495,"""NINGJINXIAN SHUNDA TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2067080,1243497,"""NINGJINXIAN SHUNDA TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2067095,1243499,"""XINYEXIAN SHANSHAN KEJI""",RB,,,ZB,91,,,N,INACTIVE
1510,2067095,1243501,"""XINYEXIAN SHANSHAN KEJI""",,,,,91,,,N,ACTIVE
1510,2068768,1243529,"""BEIJING SHENZHOU SHUMA ZHIHUI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2068768,1243531,"""BEIJING SHENZHOU SHUMA ZHIHUI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2069223,1244577,"""JIANYANG JIUJIU TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2069223,1244579,"""JIANYANG JIUJIU TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2070677,1245571,"""XIAMEN LIANLIAN SITIAN HULIANWANG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2070677,1245573,"""XIAMEN LIANLIAN SITIAN HULIANWANG""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2070687,1245866,"""HUIZE TINGKAI SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2070687,1245868,"""HUIZE TINGKAI SHANGMAO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2071659,1245878,"""DE'ANXIAN ZHONGHE SHIDAI""",RB,,,ZB,91,,,N,ACTIVE
1510,2071659,1245880,"""DE'ANXIAN ZHONGHE SHIDAI""",,,,,91,,,N,ACTIVE
1510,2071666,1245862,"""MINXIAN JIALIANG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2071666,1245864,"""MINXIAN JIALIANG SHANGMA""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2071679,1245858,"""RAOYANGXIAN HAOXIANG""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2071679,1245860,"""RAOYANGXIAN HAOXIANG""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2071740,1245874,"""ZHUMADIANSHI XINPENG TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2071740,1245876,"""ZHUMADIANSHI XINPENG TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2071750,1245870,"""DANYANGSHI ZHONGDA TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2071750,1245872,"""DANYANGSHI ZHONGDA TONGXUN""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2072264,1246082,"""KUANCHENG KUANTONG TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2072264,1246084,"""KUANCHENG KUANTONG TONGXUN""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2072309,1246090,"""YONGXINGXIAN TIANDI WANGLUO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2072309,1246092,"""YONGXINGXIAN TIANDI WANGLUO""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2072325,1246288,"""SHANGHAI PEIZHI XINXI KEJI""",RC,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1510,2072325,1246290,"""SHANGHAI PEIZHI XINXI KEJI""",,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1510,2072325,1316560,"""SHANGHAI PEIZHI XINXI KEJI""",RC,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH, WATCH EDITION",,,,,,N,ACTIVE
1510,2072347,1246296,"""ANPINGXIAN GUOXIN TONGXUN MENSHIBU""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,2072347,1246298,"""ANPINGXIAN GUOXIN TONGXUN MENSHIBU""",,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,,,,,N,ACTIVE
1510,2072630,1246292,"""WUHANSHI XINFANGDA TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
